TR_DATE,VOU_NO,VOU_TYPE,VOU_DATE,AC_NO,ACCOID,PROD_NO,PRODID,PR_BATCHNO,QTY,QTY_SCM,DISC_SCM,MRP,RATE,PR_PRATE,T_RATE,DISCOUNT,DISC_AMT,EXPIRY,SGST,CGST,IGST,CESS,SGSTAMT,CGSTAMT,IGSTAMT,CESSAMT,N_MRP,N_RATE,N_EXP,N_BATCHNO,SLMN_NO,FRE_REPL,IF_DISC,PR_PTR,PRFT_AMT,DOC_NO,SR_NO,RATE_2,RATE_3,STKKEY,EXTRASCM,SCM_GIVEN,SPLKEY,MAXCDPER,CDGIVEN,CDAMT,DPCO_DISC,SCHDRUG,VERSION,ORDER_NO,CR_DD,BILL_TYPE,PROCESSED,CNGORDEL,DELE,CNG_NO,CNG_DATE
2025-05-05,73,CCB,2025-05-05 13:44:40.000,,1061,   2655,,OI24290,11,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,11/26,2.5,2.5,0.0,0.0,15.125,15.125,0.0,0.0,275.0,55.0,11/26,OI24290,  2,0,False,55.0,143.0,,27,,,1274,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-05 00:00:00.000
2025-05-05,73,CCB,2025-05-05 13:44:40.000,,1061,   2430,,BK50250094,10,0,0.0,27.0,21.6,20.52,21.6,0.0,0.0,02/27,2.5,2.5,0.0,0.0,5.4,5.4,0.0,0.0,27.0,21.6,02/27,BK50250094,  2,0,False,21.6,10.8,,28,,,1275,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-05 15:41:40.999
2025-05-03,70,CCB,2025-05-03 12:54:37.000,,1061,   6597,,410,15,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,4.59,4.59,0.0,0.0,11.4,5.1,03/27,410,  2,0,True,5.1,3.0,,18,,,1165,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-03 12:54:37.000,,1061,   6597,,DM9226,5,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,1.53,1.53,0.0,0.0,11.4,5.1,03/27,DM9226,  2,0,True,5.1,1.0,,19,,,956,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-03 12:54:37.000,,1061,   4279,,L0342405A,10,0,0.0,108.0,40.0,30.0,30.0,0.0,0.0,07/26,6.0,6.0,0.0,0.0,24.0,24.0,0.0,0.0,108.0,40.0,07/26,L0342405A,  2,0,False,40.0,100.0,,20,,,953,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-03 12:54:37.000,,1061,   6494,,0425003,10,0,0.0,6.16,6.16,4.8,4.8,0.0,0.0,12/27,6.0,6.0,0.0,0.0,3.696,3.696,0.0,0.0,6.16,6.16,12/27,0425003,  2,0,True,6.16,13.6,,21,,,1147,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-08 09:48:21.999
2025-05-03,70,CCB,2025-05-08 09:48:21.999,,1061,   6597,,410,15,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,4.59,4.59,0.0,0.0,11.4,5.1,03/27,410,  2,0,True,5.1,3.0,,34,,,1165,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:48:21.999,,1061,   6597,,DM9226,5,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,1.53,1.53,0.0,0.0,11.4,5.1,03/27,DM9226,  2,0,True,5.1,1.0,,35,,,956,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:48:21.999,,1061,   4279,,L0342405A,10,0,0.0,108.0,40.0,30.0,30.0,0.0,0.0,07/26,6.0,6.0,0.0,0.0,24.0,24.0,0.0,0.0,108.0,40.0,07/26,L0342405A,  2,0,False,40.0,100.0,,36,,,953,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-08 09:48:52.999
2025-05-02,67,CCB,2025-05-02 13:42:45.999,,1061,   2082,,87240093AB,5,0,0.0,992.0,620.0,580.0,580.0,0.0,0.0,01/26,6.0,6.0,0.0,0.0,186.0,186.0,0.0,0.0,992.0,620.0,01/26,87240093AB,  2,0,False,620.0,200.0,,6,,,1258,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-02,67,CCB,2025-05-02 13:42:45.999,,1061,   2383,,05241394,5,0,0.0,1314.0,225.0,160.0,160.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,67.5,67.5,0.0,0.0,1314.0,225.0,08/26,05241394,  2,0,False,225.0,325.0,,7,,,1169,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-02,67,CCB,2025-05-02 13:42:45.999,,1061,   4105,,BCII2501XD,2,0,0.0,396.5,254.0,250.0,250.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,30.48,30.48,0.0,0.0,396.5,254.0,12/26,BCII2501XD,  2,0,False,275.0,8.0,,8,,,1262,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-08 09:49:20.999
2025-05-03,70,CCB,2025-05-08 09:48:52.999,,1061,   6597,,410,15,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,4.59,4.59,0.0,0.0,11.4,5.1,03/27,410,  2,0,True,5.1,3.0,,37,,,1165,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:48:52.999,,1061,   6597,,DM9226,5,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,1.53,1.53,0.0,0.0,11.4,5.1,03/27,DM9226,  2,0,True,5.1,1.0,,38,,,956,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:48:52.999,,1061,   4279,,L0342405A,10,0,0.0,108.0,40.0,30.0,30.0,0.0,0.0,07/26,6.0,6.0,0.0,0.0,24.0,24.0,0.0,0.0,108.0,40.0,07/26,L0342405A,  2,0,False,40.0,100.0,,39,,,953,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:48:52.999,,1061,   6494,,0425003,10,0,0.0,6.16,4.95,4.8,4.8,0.0,0.0,12/27,6.0,6.0,0.0,0.0,2.97,2.97,0.0,0.0,6.16,4.95,12/27,0425003,  2,0,True,6.16,1.5,,40,,,1147,False,,,0.0,0.0,0.0,False,False,2,,,,,C,D,  1,2025-05-08 09:49:42.999
2025-05-03,70,CCB,2025-05-08 09:49:42.999,,1061,   6597,,410,15,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,4.59,4.59,0.0,0.0,11.4,5.1,03/27,410,  2,0,True,5.1,3.0,,43,,,1165,False,,,0.0,0.0,0.0,False,False,3,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:49:42.999,,1061,   6597,,DM9226,5,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,1.53,1.53,0.0,0.0,11.4,5.1,03/27,DM9226,  2,0,True,5.1,1.0,,44,,,956,False,,,0.0,0.0,0.0,False,False,3,,,,,C,,  1,2025-05-08 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:49:42.999,,1061,   4279,,L0342405A,10,0,0.0,108.0,40.0,30.0,30.0,0.0,0.0,07/26,6.0,6.0,0.0,0.0,24.0,24.0,0.0,0.0,108.0,40.0,07/26,L0342405A,  2,0,False,40.0,100.0,,45,,,953,False,,,0.0,0.0,0.0,False,False,3,,,,,C,,  1,2025-05-08 09:50:10.000
2025-05-09,78,CCB,2025-05-09 13:16:54.999,,1061,   2907,,28030082,1,0,0.0,3985.25,2401.78,1300.0,1300.0,0.0,0.0,10/27,6.0,6.0,0.0,0.0,144.107,144.107,0.0,0.0,3985.25,2401.78,10/27,28030082,  2,0,False,2401.78,1101.78,,50,,,1248,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-09 00:00:00.000
2025-05-09,78,CCB,2025-05-09 13:16:54.999,,1061,   6664,,DE2405B,1,0,0.0,13936.0,4446.85,3200.0,3200.0,0.0,0.0,08/27,6.0,6.0,0.0,0.0,266.811,266.811,0.0,0.0,13936.0,4446.85,08/27,DE2405B,  2,0,True,4446.85,1246.85,,51,,,1279,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-09,78,CCB,2025-05-09 13:16:54.999,,1061,   2808,,M2404709,1,0,0.0,5258.5,1300.0,1000.0,1000.0,0.0,0.0,04/26,6.0,6.0,0.0,0.0,78.0,78.0,0.0,0.0,5258.5,1300.0,04/26,M2404709,  2,0,False,1300.0,300.0,,52,,,937,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-09 13:29:07.000
2025-05-09,78,CCB,2025-05-09 13:29:07.000,,1061,   6664,,DE2405B,1,0,0.0,13936.0,4446.85,3200.0,3200.0,0.0,0.0,08/27,6.0,6.0,0.0,0.0,266.811,266.811,0.0,0.0,13936.0,4446.85,08/27,DE2405B,  2,0,True,4446.85,1246.85,,53,,,1279,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-09,78,CCB,2025-05-09 13:29:07.000,,1061,   2808,,M2404709,1,0,0.0,5258.5,1300.0,1000.0,1000.0,0.0,0.0,04/26,6.0,6.0,0.0,0.0,78.0,78.0,0.0,0.0,5258.5,1300.0,04/26,M2404709,  2,0,False,1300.0,300.0,,54,,,937,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-09 13:29:47.999
2025-05-09,80,CCB,2025-05-09 15:34:21.000,,1061,   6648,,GD124006AS,1,0,0.0,15.12,11.5,10.81,10.81,0.0,0.0,04/27,6.0,6.0,0.0,0.0,0.69,0.69,0.0,0.0,15.12,11.5,04/27,GD124006AS,  2,0,True,11.5,0.69,,59,,,1281,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-09,80,CCB,2025-05-09 15:34:21.000,,1061,   6647,,5043C84301,1,0,0.0,46.1,35.57,34.57,34.57,0.0,0.0,07/26,6.0,6.0,0.0,0.0,2.134,2.134,0.0,0.0,46.1,35.57,07/26,5043C84301,  2,0,True,35.57,1.0,,60,,,1282,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-09,80,CCB,2025-05-09 15:34:21.000,,1061,   6311,,ME1304,1,0,0.0,76.1,59.0,58.57,58.57,0.0,0.0,07/26,6.0,6.0,0.0,0.0,3.54,3.54,0.0,0.0,76.1,59.0,07/26,ME1304,  2,0,True,59.0,0.43,,61,,,1283,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-09 15:34:59.999
2025-05-09,80,CCB,2025-05-09 15:34:59.999,,1061,   6648,,GD124006AS,1,0,0.0,15.12,11.5,10.81,10.81,0.0,0.0,04/27,6.0,6.0,0.0,0.0,0.69,0.69,0.0,0.0,15.12,11.5,04/27,GD124006AS,  2,0,True,11.5,0.69,,62,,,1281,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-09,80,CCB,2025-05-09 15:34:59.999,,1061,   6647,,5043C84301,1,0,0.0,46.1,35.57,34.57,34.57,0.0,0.0,07/26,6.0,6.0,0.0,0.0,2.134,2.134,0.0,0.0,46.1,35.57,07/26,5043C84301,  2,0,True,35.57,1.0,,63,,,1282,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-09,80,CCB,2025-05-09 15:34:59.999,,1061,   6311,,ME1304,1,0,0.0,76.1,59.0,58.57,58.57,0.0,0.0,07/26,6.0,6.0,0.0,0.0,3.54,3.54,0.0,0.0,76.1,59.0,07/26,ME1304,  2,0,True,59.0,0.43,,64,,,1283,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-09,80,CCB,2025-05-09 15:34:59.999,,1061,   6648,,GD124006AS,10,0,0.0,15.12,11.5,10.81,10.81,0.0,0.0,04/27,6.0,6.0,0.0,0.0,6.9,6.9,0.0,0.0,15.12,11.5,04/27,GD124006AS,  2,0,True,11.5,6.9,,65,,,1284,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-09 15:40:34.999
2025-05-03,70,CCB,2025-05-08 09:50:10.000,,1061,   6597,,410,15,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,4.59,4.59,0.0,0.0,11.4,5.1,03/27,410,  2,0,True,5.1,3.0,,46,,,1165,False,,,0.0,0.0,0.0,False,False,4,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:50:10.000,,1061,   6597,,DM9226,5,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,1.53,1.53,0.0,0.0,11.4,5.1,03/27,DM9226,  2,0,True,5.1,1.0,,47,,,956,False,,,0.0,0.0,0.0,False,False,4,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:50:10.000,,1061,   4279,,L0342405A,10,0,0.0,108.0,40.0,30.0,30.0,0.0,0.0,07/26,6.0,6.0,0.0,0.0,24.0,24.0,0.0,0.0,108.0,40.0,07/26,L0342405A,  2,0,False,40.0,100.0,,48,,,953,False,,,0.0,0.0,0.0,False,False,4,,,,,C,,  1,2025-05-09 00:00:00.000
2025-05-03,70,CCB,2025-05-08 09:50:10.000,,1061,   6494,,0425003,10,0,0.0,6.16,4.95,4.8,4.8,0.0,0.0,12/27,6.0,6.0,0.0,0.0,2.97,2.97,0.0,0.0,6.16,4.95,12/27,0425003,  2,0,True,6.16,1.5,,49,,,1147,False,,,0.0,0.0,0.0,False,False,4,,,,,C,C,  1,2025-05-09 16:14:26.999
2025-05-13,14,CSB,2025-05-13 11:49:15.999,,1022,   6464,,4C40255,1,0,0.0,22.0,9.8,9.5,9.5,0.0,0.0,03/27,6.0,6.0,0.0,0.0,0.588,0.588,0.0,0.0,22.0,9.8,03/27,4C40255,  2,0,True,11.0,0.3,,62,,,431,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-13 00:00:00.000
2025-05-13,14,CSB,2025-05-13 11:49:15.999,,1022,   1882,,ELF8AG4002,1,0,0.0,3800.0,2026.96,1250.0,1250.0,0.0,0.0,02/27,6.0,6.0,0.0,0.0,121.618,121.618,0.0,0.0,3800.0,2026.96,02/27,ELF8AG4002,  2,0,False,1500.0,776.96,,63,,,591,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-13 11:49:39.999
2025-05-20,92,CCB,2025-05-20 11:28:21.999,,1061,   2430,,BK50250094,10,0,0.0,27.0,21.6,20.52,21.6,0.0,0.0,02/27,2.5,2.5,0.0,0.0,5.4,5.4,0.0,0.0,27.0,21.6,02/27,BK50250094,  2,0,False,21.6,10.8,,81,,,1275,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-21 00:00:00.000
2025-05-20,92,CCB,2025-05-20 11:28:21.999,,1061,   2655,,OI24290,6,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,11/26,2.5,2.5,0.0,0.0,8.25,8.25,0.0,0.0,275.0,55.0,11/26,OI24290,  2,0,False,55.0,78.0,,82,,,1302,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-21 00:00:00.000
2025-05-20,92,CCB,2025-05-20 11:28:21.999,,1061,   2655,,OI25018,4,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,12/26,2.5,2.5,0.0,0.0,5.5,5.5,0.0,0.0,275.0,55.0,12/26,OI25018,  2,0,False,55.0,52.0,,83,,,1312,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-21 00:00:00.000
2025-05-20,92,CCB,2025-05-20 11:28:21.999,,1061,   2071,,87240388AA,3,0,0.0,1168.36,714.28,600.0,600.0,0.0,0.0,09/26,6.0,6.0,0.0,0.0,128.57,128.57,0.0,0.0,1168.36,714.28,09/26,87240388AA,  2,0,False,714.28,342.84,,84,,,1313,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-21 00:00:00.000
2025-05-20,92,CCB,2025-05-20 11:28:21.999,,1061,   3930,,394070,1,0,0.0,2452.0,780.0,720.0,720.0,0.0,0.0,06/26,6.0,6.0,0.0,0.0,46.8,46.8,0.0,0.0,2452.0,780.0,06/26,394070,  2,0,False,780.0,60.0,,85,,,1156,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-21 00:00:00.000
2025-05-20,92,CCB,2025-05-20 11:28:21.999,,1061,   3931,,392042,1,0,0.0,581.5,214.28,140.0,140.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,12.857,12.857,0.0,0.0,581.5,214.28,10/26,392042,  2,0,False,214.28,74.28,,86,,,1160,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-21 00:00:00.000
2025-05-20,92,CCB,2025-05-20 11:28:21.999,,1061,   6223,,B400146,1,0,0.0,59995.0,9750.0,6190.48,6190.48,0.0,0.0,01/26,2.5,2.5,0.0,0.0,243.75,243.75,0.0,0.0,59995.0,9750.0,01/26,B400146,  2,0,False,9750.0,3559.52,,87,,,1314,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-21 15:16:06.999
2025-05-21,95,CCB,2025-05-21 16:33:20.000,,1089,   1111,,BC24314C,2,0,0.0,8448.72,1339.74,535.71,535.71,0.0,0.0,08/26,6.0,6.0,0.0,0.0,160.769,160.769,0.0,0.0,8448.72,1339.74,08/26,BC24314C,  2,0,False,1339.74,1608.06,,99,,,1200,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-21 00:00:00.000
2025-05-21,95,CCB,2025-05-21 16:33:20.000,,1089,   2894,,4480209,2,0,0.0,1299.17,325.0,130.0,130.0,0.0,0.0,10/27,6.0,6.0,0.0,0.0,39.0,39.0,0.0,0.0,1299.17,325.0,10/27,4480209,  2,0,True,178.85,390.0,,100,,,1202,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-21 16:42:56.000
2025-05-21,95,CCB,2025-05-21 16:42:56.000,,1089,   1111,,BC24314C,2,0,0.0,8448.72,1339.74,535.71,535.71,0.0,0.0,08/26,6.0,6.0,0.0,0.0,160.769,160.769,0.0,0.0,8448.72,1339.74,08/26,BC24314C,  2,0,False,1339.74,1608.06,,105,,,1200,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-21 00:00:00.000
2025-05-21,95,CCB,2025-05-21 16:42:56.000,,1089,   2894,,4480209,2,0,0.0,1299.17,325.0,130.0,130.0,0.0,0.0,10/27,6.0,6.0,0.0,0.0,39.0,39.0,0.0,0.0,1299.17,325.0,10/27,4480209,  2,0,True,178.85,390.0,,106,,,1202,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-21 00:00:00.000
2025-05-21,95,CCB,2025-05-21 16:42:56.000,,1089,   3824,,1940024,1,0,0.0,2500.0,1100.0,850.0,850.0,0.0,0.0,06/27,6.0,6.0,0.0,0.0,66.0,66.0,0.0,0.0,2500.0,1100.0,06/27,1940024,  2,0,False,1100.0,250.0,,107,,,632,False,,,0.0,0.0,0.0,False,False,1,,,,,C,C,  1,2025-05-21 16:43:35.999
2025-05-22,96,CCB,2025-05-22 10:12:55.000,,1061,   6547,,OL0872,1,0,0.0,12000.0,2110.58,1650.0,1650.0,0.0,0.0,11/26,6.0,6.0,0.0,0.0,126.635,126.635,0.0,0.0,12000.0,2110.58,11/26,OL0872,  2,0,True,2110.58,460.58,,111,,,1027,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-22,96,CCB,2025-05-22 10:12:55.000,,1061,   6491,,VH1034037,20,0,0.0,29.7,9.82,8.5,8.5,0.0,0.0,11/25,6.0,6.0,0.0,0.0,11.784,11.784,0.0,0.0,29.7,9.82,11/25,VH1034037,  2,0,True,12.0,26.4,,112,,,828,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-22 13:41:54.999
2025-05-22,97,CCB,2025-05-22 14:47:38.999,,1061,   2383,,05241726,5,0,0.0,1314.0,225.0,180.0,180.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,67.5,67.5,0.0,0.0,1314.0,225.0,10/26,05241726,  2,0,False,225.0,225.0,,117,,,1304,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-22,97,CCB,2025-05-22 14:47:38.999,,1061,   6585,,24GK07G,10,0,0.0,56.5,11.5,8.25,8.25,0.0,0.0,10/26,6.0,6.0,0.0,0.0,6.9,6.9,0.0,0.0,56.5,11.5,10/26,24GK07G,  2,0,True,11.5,32.5,,118,,,903,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-22,97,CCB,2025-05-22 14:47:38.999,,1061,   6561,,V4471469,4,0,0.0,46.9,33.5,15.05,15.05,0.0,0.0,09/26,2.5,2.5,0.0,0.0,3.35,3.35,0.0,0.0,46.9,33.5,09/26,V4471469,  2,0,True,19.64,73.8,,119,,,825,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-22 00:00:00.000
2025-05-22,97,CCB,2025-05-22 14:47:38.999,,1061,   6561,,V4471565,6,0,0.0,46.9,19.64,15.05,15.05,0.0,0.0,09/26,2.5,2.5,0.0,0.0,2.946,2.946,0.0,0.0,46.9,19.64,09/26,V4471565,  2,0,True,19.64,27.54,,120,,,1321,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-22 15:40:28.999
2025-05-20,92,CCB,2025-05-21 15:16:06.999,,1061,   2655,,OI24290,6,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,11/26,2.5,2.5,0.0,0.0,8.25,8.25,0.0,0.0,275.0,55.0,11/26,OI24290,  2,0,False,55.0,78.0,,90,,,1302,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-20,92,CCB,2025-05-21 15:16:06.999,,1061,   2655,,OI25018,2,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,12/26,2.5,2.5,0.0,0.0,2.75,2.75,0.0,0.0,275.0,55.0,12/26,OI25018,  2,0,False,55.0,26.0,,91,,,1312,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-20,92,CCB,2025-05-21 15:16:06.999,,1061,   2071,,87240388AA,1,0,0.0,1168.36,714.28,600.0,600.0,0.0,0.0,09/26,6.0,6.0,0.0,0.0,42.857,42.857,0.0,0.0,1168.36,714.28,09/26,87240388AA,  2,0,False,714.28,114.28,,92,,,1313,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-20,92,CCB,2025-05-21 15:16:06.999,,1061,   3931,,392042,1,0,0.0,581.5,214.28,140.0,140.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,12.857,12.857,0.0,0.0,581.5,214.28,10/26,392042,  2,0,False,214.28,74.28,,93,,,1160,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-22 15:42:26.999
2025-05-20,92,CCB,2025-05-22 15:42:26.999,,1061,   2655,,OI24290,6,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,11/26,2.5,2.5,0.0,0.0,8.25,8.25,0.0,0.0,275.0,55.0,11/26,OI24290,  2,0,False,55.0,78.0,,125,,,1302,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-20,92,CCB,2025-05-22 15:42:26.999,,1061,   2655,,OI25018,2,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,12/26,2.5,2.5,0.0,0.0,2.75,2.75,0.0,0.0,275.0,55.0,12/26,OI25018,  2,0,False,55.0,26.0,,126,,,1312,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-20,92,CCB,2025-05-22 15:42:26.999,,1061,   2071,,87240388AA,1,0,0.0,1168.36,714.28,600.0,600.0,0.0,0.0,09/26,6.0,6.0,0.0,0.0,42.857,42.857,0.0,0.0,1168.36,714.28,09/26,87240388AA,  2,0,False,714.28,114.28,,127,,,1313,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-22 00:00:00.000
2025-05-20,92,CCB,2025-05-22 15:42:26.999,,1061,   3931,,392042,1,0,0.0,581.5,214.28,140.0,140.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,12.857,12.857,0.0,0.0,581.5,214.28,10/26,392042,  2,0,False,214.28,74.28,,128,,,1160,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-22 15:43:23.000
2025-05-23,19,CSB,2025-05-23 16:51:00.999,,5,   1503,,4GJ0360,1,0,0.0,21450.0,10267.85,8500.0,8500.0,0.0,0.0,04/26,6.0,6.0,0.0,0.0,616.071,616.071,0.0,0.0,21450.0,10267.85,04/26,4GJ0360,  2,0,False,9700.0,1767.85,,135,,,1324,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-24 00:00:00.000
2025-05-23,19,CSB,2025-05-23 16:51:00.999,,5,    429,,M11512406H,1,0,0.0,8625.0,5900.0,5700.0,5700.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,354.0,354.0,0.0,0.0,8625.0,5900.0,08/26,M11512406H,  2,0,False,5900.0,200.0,,136,,,1325,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-05-24 09:58:28.999
2025-05-23,19,CSB,2025-05-24 09:58:28.999,,5,    429,,M11512406H,1,0,0.0,8625.0,5900.0,5700.0,5700.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,354.0,354.0,0.0,0.0,8625.0,5900.0,08/26,M11512406H,  2,0,False,5900.0,200.0,,137,,,1325,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-24 09:58:53.999
2025-05-17,90,CCB,2025-05-17 15:08:23.000,,1093,   6583,,25DB39Y,50,0,0.0,69.8,22.0,16.99,16.99,0.0,0.0,01/27,6.0,6.0,0.0,0.0,66.0,66.0,0.0,0.0,69.8,22.0,01/27,25DB39Y,  2,0,True,22.0,250.5,,74,,,1141,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-02 00:00:00.000
2025-05-17,90,CCB,2025-05-17 15:08:23.000,,1093,   2765,,KA24024,3,0,0.0,397.62,282.2,250.0,250.0,0.0,0.0,04/27,2.5,2.5,0.0,0.0,21.165,21.165,0.0,0.0,397.62,282.2,04/27,KA24024,  2,0,False,282.2,96.6,,75,,,197,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-02 00:00:00.000
